,Store,Date,CategoryID,ProductID,Q1,Q2,Q3,Q4,SpecialID
1062,23,2019-04-06,19,2319XXRP,4201.01,4834.37,4343.89,4340.68,
1063,23,2019-07-30,20,2320XXRP,11641.64,10022.2,9917.65,9491.86,
1064,23,2019-01-25,21,2321XXRP,9461.72,9502.5,8878.74,10239.43,
1065,23,2019-03-02,22,2322XXRP,19927.7,23242.43,22749.7,21912.3,
1066,23,2019-11-18,23,2323XXRP,38726.8,40545.09,41796.83,35380.35,
1067,23,2019-03-26,24,2324XXRP,9203.73,10411.93,9630.0,8933.39,
1068,23,2019-12-09,25,2325XXRP,14571.5,14865.47,15065.75,15338.75,
1069,23,2019-03-23,26,2326XXRP,14785.22,14331.3,15672.82,13640.31,
1070,23,2019-12-11,27,2327XXRP,4285.21,3924.92,4151.96,3659.48,
1071,23,2019-08-18,28,2328XXRP,1322.6,1319.28,1409.33,1101.45,
1072,23,2019-07-16,29,2329XXRP,9633.78,12286.49,12027.78,9705.4,
1073,23,2019-01-02,30,2330XXRP,9751.5,10083.15,10532.0,8941.0,
1074,23,2019-02-06,31,2331XXRP,5633.46,5713.88,5722.75,5172.0,
1075,23,2019-11-12,32,2332XXRP,11101.34,13333.94,15655.52,10643.94,
1076,23,2019-03-06,33,2333XXRP,10369.1,11418.34,11344.03,10311.13,
1077,23,2019-01-13,34,2334XXRP,28361.1,28681,28110.0,23383.5,
1078,23,2019-10-26,35,2335XXRP,4516.0,4629.5,4699.0,3527.0,
1079,23,2019-07-08,36,2336XXRP,1652.0,1449.5,2647.5,2746.0,
1080,23,2019-03-06,38,2338XXRP,45776.67,41097,39303.06,29302.04,
1081,23,2019-07-07,40,2340XXRP,74553.22,69782.41,66990.17,63317.57,
1082,23,2019-10-27,41,2341XXRP,953.83,1813.97,1363.0,940.0,
1083,23,2019-05-22,42,2342XXRP,9728.33,10051.36,9699.36,8684.03,
1084,23,2019-10-15,44,2344XXRP,10543.74,11044.23,8048.84,9471.44,
1085,23,2019-06-09,45,2345XXRP,6.5,86.87,24.94,62.82,
1086,23,2019-04-04,46,2346XXRP,35019.3,34803.69,34472.15,33483.33,
1087,23,2019-08-15,47,2347XXRP,0.0,,,,
1088,23,2019-10-17,48,2348XXRP,16.96,,,,
1089,23,2019-12-24,49,2349XXRP,27058.26,33306.8,32063.86,33169.07,
1090,23,2019-02-12,50,2350XXRP,8003.0,9901,8482.0,7800.0,
1091,23,2019-08-09,37,2387XXRP,28917.12,26547.68,22921.0,21981.69,
1092,23,2019-07-19,43,2393XXRP,1206.27,1048.74,1047.99,1001.06,
1093,24,2019-01-11,1,241XXRP,17309.89,31931.41,24879.99,12892.24,
1094,24,2019-05-08,2,242XXRP,39205.74,37587.33,38700.31,32594.13,
1095,24,2019-02-24,3,243XXRP,10434.68,10363.15,10249.84,8573.56,
1096,24,2019-11-15,4,244XXRP,28346.73,27765.68,27103.5,24185.32,
1097,24,2019-09-06,5,245XXRP,34825.51,37203.4,41680.07,28318.9,
1098,24,2019-01-06,6,246XXRP,3871.57,6195.6,5453.37,3295.35,
1099,24,2019-07-14,7,247XXRP,21877.81,24417.37,28713.76,17745.11,
1100,24,2019-08-04,8,248XXRP,53635.06,50808.32,49923.48,45034.49,
1101,24,2019-03-03,9,249XXRP,10778.15,11495.58,15397.04,12329.84,
1102,24,2019-09-16,10,2410XXRP,20299.98,23925.78,24790.23,28144.97,
1103,24,2019-05-26,11,2411XXRP,16548.01,16518.23,15299.84,20362.75,
1104,24,2019-01-13,12,2412XXRP,2986.85,3538.95,3946.57,3681.82,
1105,24,2019-12-10,13,2413XXRP,32000.33,29032.38,29763.92,25740.39,
1106,24,2019-02-25,14,2414XXRP,19140.84,17502.52,18128.7,14744.47,
1107,24,2019-11-26,16,2416XXRP,5874.16,7324.8,8184.17,8737.96,
1108,24,2019-12-19,17,2417XXRP,17199.99,15128.33,17201.12,14321.74,
1109,24,2019-07-29,18,2418XXRP,3075.72,7312.6,3426.68,335.18,
1110,24,2019-06-23,19,2419XXRP,152.76,124.88,124.88,69.66,
1111,24,2019-03-16,20,2420XXRP,6041.15,5624.46,6359.49,5492.87,
1112,24,2019-11-04,21,2421XXRP,6748.14,6361.91,7017.4,5589.04,
1113,24,2019-10-09,22,2422XXRP,14347.05,13386.52,17333.37,11264.1,
1114,24,2019-04-22,23,2423XXRP,21506.07,24323.68,24602.64,18330.8,
1115,24,2019-02-24,24,2424XXRP,5056.9,5842.79,5448.5,4307.38,
1116,24,2019-01-31,25,2425XXRP,9217.21,8411.5,9483.97,9116.25,
1117,24,2019-12-11,26,2426XXRP,8436.77,8525.73,8973.76,7214.14,
1118,24,2019-02-27,27,2427XXRP,2615.5,2558,2617.5,1914.19,
1119,24,2019-12-19,28,2428XXRP,769.01,744.18,854.42,445.59,
1120,24,2019-06-14,29,2429XXRP,6465.0,7775.5,8463.62,5214.46,
1121,24,2019-10-25,30,2430XXRP,4811.24,5119.24,5211.12,4146.36,
1122,24,2019-01-02,31,2431XXRP,2818.5,2513,3202.0,2447.0,
1123,24,2019-11-21,32,2432XXRP,8086.67,8693.96,13291.55,4937.35,
1124,24,2019-03-08,33,2433XXRP,6868.43,6788.62,6347.78,4630.57,
1125,24,2019-12-17,34,2434XXRP,14680.82,14673.52,18706.89,14158.25,
1126,24,2019-03-03,35,2435XXRP,2363.81,2250,2319.0,1729.5,
1127,24,2019-11-23,36,2436XXRP,1183.0,1369,1203.0,834.0,
1128,24,2019-09-09,37,2437XXRP,2873.76,3125.13,2934.75,3375.11,
1129,24,2019-07-20,38,2438XXRP,67626.61,52523.29,47577.66,44858.57,
1130,24,2019-10-10,40,2440XXRP,45441.79,44787.5,45526.25,37961.32,
1131,24,2019-02-24,41,2441XXRP,479.83,675.07,601.0,447.83,
1132,24,2019-01-25,42,2442XXRP,4894.22,4442.34,4560.14,5363.49,
1133,24,2019-04-03,44,2444XXRP,4760.81,5159.22,5015.18,3810.84,
1134,24,2019-03-07,45,2445XXRP,0.0,11.47,57.35,,
1135,24,2019-05-10,46,2446XXRP,14257.1,15229.79,15876.27,11958.64,
1136,24,2019-08-08,47,2447XXRP,0.0,,,,
1137,24,2019-12-24,49,2449XXRP,8219.51,5901.43,7883.23,5826.57,
1138,24,2019-09-03,50,2450XXRP,2030.0,1535,1570.0,1350.0,
1139,24,2019-11-19,43,2493XXRP,37476.7,36725.63,28646.84,28939.62,
1140,24,2019-09-16,48,2498XXRP,9821.08,12378.36,10858.72,9124.45,
1141,25,2019-02-27,1,251XXRP,17778.48,21868.27,21305.96,16994.59,
1142,25,2019-08-19,2,252XXRP,34805.34,25665.57,34981.93,32839.05,
1143,25,2019-07-02,3,253XXRP,11095.59,7494.67,8203.42,9780.91,
1144,25,2019-07-14,4,254XXRP,19697.53,15435.62,20282.36,18390.23,
1145,25,2019-03-23,5,255XXRP,15513.71,16329,14502.61,11904.35,
1146,25,2019-03-11,6,256XXRP,3260.57,4030.75,4296.54,3072.67,
1147,25,2019-07-15,7,257XXRP,11419.75,10478.35,11797.52,9997.35,
1148,25,2019-06-10,8,258XXRP,31702.64,25898.21,31151.07,28557.31,
1149,25,2019-05-08,9,259XXRP,7555.15,6230.69,6105.2,6783.81,
1150,25,2019-01-13,10,2510XXRP,19418.97,22373.28,17679.04,15257.3,
1151,25,2019-07-08,11,2511XXRP,10613.96,8759.11,10601.81,9910.58,
1152,25,2019-03-30,12,2512XXRP,2475.72,1432.4,2017.73,2397.15,
1153,25,2019-10-07,13,2513XXRP,26724.4,18548.5,25274.31,25658.27,
1154,25,2019-09-03,14,2514XXRP,9731.07,7456.72,9507.88,9945.81,
1155,25,2019-09-02,16,2516XXRP,4227.52,5467.19,4494.47,3801.44,
1156,25,2019-11-20,17,2517XXRP,10460.55,7653.6,10255.27,11549.26,
1157,25,2019-09-01,18,2518XXRP,2624.63,4469.25,5791.02,1118.87,
1158,25,2019-12-01,19,2519XXRP,0.0,,,15.0,
1159,25,2019-03-15,20,2520XXRP,3559.44,1945.42,3303.28,4280.41,
1160,25,2019-09-07,21,2521XXRP,5426.1,4747.33,5315.99,5018.76,
1161,25,2019-04-13,22,2522XXRP,5093.55,3954.59,7209.79,6977.0,
1162,25,2019-10-25,23,2523XXRP,12602.69,11535.28,14600.49,12974.85,
1163,25,2019-12-08,24,2524XXRP,2466.36,1635.06,2408.83,2704.44,
1164,25,2019-11-10,25,2525XXRP,4825.45,7181.97,6377.72,4709.72,
1165,25,2019-10-02,26,2526XXRP,4109.06,3235.17,3598.68,3034.5,
1166,25,2019-07-16,27,2527XXRP,1501.5,1153.5,1333.0,1212.0,
1167,25,2019-09-16,28,2528XXRP,601.57,424.39,571.57,640.39,
1168,25,2019-06-02,29,2529XXRP,2415.68,2683.6,3659.45,3932.05,
1169,25,2019-04-06,30,2530XXRP,2136.43,1637.13,2379.5,3393.66,
1170,25,2019-12-10,31,2531XXRP,1740.5,1542.42,1764.13,1817.72,
1171,25,2019-11-25,32,2532XXRP,3325.31,4792.26,4992.69,2656.22,
1172,25,2019-10-19,33,2533XXRP,3519.35,1842.83,3027.38,2133.1,
1173,25,2019-04-13,34,2534XXRP,9798.13,6196,10179.0,10566.5,
1174,25,2019-09-21,35,2535XXRP,900.5,627,1091.5,1394.87,
1175,25,2019-08-22,36,2536XXRP,492.0,452,690.0,1032.0,
1176,25,2019-10-16,37,2537XXRP,3336.16,2369.32,2682.68,2909.76,
1177,25,2019-11-24,38,2538XXRP,47159.1,42355.73,40615.53,50034.71,
1178,25,2019-01-12,40,2540XXRP,44842.25,33509.83,45357.4,40843.51,
1179,25,2019-06-27,41,2541XXRP,435.76,823.92,944.76,385.76,
1180,25,2019-07-23,42,2542XXRP,4671.72,2368.06,4163.68,4762.2,
1181,25,2019-12-02,44,2544XXRP,4364.23,4148.66,3122.12,2775.39,
1182,25,2019-06-04,45,2545XXRP,0.0,,,,
1183,25,2019-11-11,46,2546XXRP,16513.29,12854.48,16699.74,16362.13,
1184,25,2019-05-02,47,2547XXRP,0.0,-10,,15.0,
1185,25,2019-12-02,48,2548XXRP,0.0,,,,
1186,25,2019-10-24,49,2549XXRP,9717.54,8030.89,10198.18,13316.09,
1187,25,2019-02-01,50,2550XXRP,2382.0,1325,2290.0,2009.0,
1188,25,2019-08-03,43,2593XXRP,812.15,709.62,765.04,885.83,
1189,26,2019-04-19,1,261XXRP,22926.65,30333.08,27534.54,19051.04,
1190,26,2019-11-30,2,262XXRP,25684.32,25440.18,25995.84,24599.11,
1191,26,2019-09-15,3,263XXRP,7159.3,7527.21,6628.2,5894.75,
1192,26,2019-01-15,4,264XXRP,24639.6,23040.93,22375.12,20547.32,
1193,26,2019-05-13,5,265XXRP,23028.87,22372.84,22587.16,16431.96,
1194,26,2019-04-17,6,266XXRP,3981.63,3847.46,6031.21,3739.99,
1195,26,2019-07-29,7,267XXRP,13121.67,12302.88,13624.4,12263.36,
1196,26,2019-10-21,8,268XXRP,34297.5,31711.63,30245.01,28317.4,
1197,26,2019-08-08,9,269XXRP,7628.97,8468.44,10834.68,7183.95,
1198,26,2019-08-26,10,2610XXRP,9209.44,7867.33,8318.8,7068.06,
1199,26,2019-06-06,11,2611XXRP,15216.91,13942.61,12878.58,11426.62,
1200,26,2019-06-24,12,2612XXRP,3714.33,3332.35,3603.28,2915.36,
1201,26,2019-06-17,13,2613XXRP,22969.02,20835.57,21271.9,19131.51,
1202,26,2019-07-31,14,2614XXRP,11098.28,11198.91,12075.57,9584.25,
1203,26,2019-09-27,16,2616XXRP,2372.46,2366.11,3665.48,2669.71,
1204,26,2019-09-11,17,2617XXRP,8917.16,9683.86,9324.25,8754.09,
1205,26,2019-08-16,18,2618XXRP,1808.7,4634.5,3716.4,403.0,
1206,26,2019-04-03,19,2619XXRP,1616.11,1281.75,908.83,1144.79,
1207,26,2019-02-03,20,2620XXRP,3723.6,3111.8,3538.29,3544.94,
1208,26,2019-11-11,21,2621XXRP,5776.92,6419.7,6339.24,5963.11,
1209,26,2019-02-03,22,2622XXRP,8142.77,7298.46,8271.63,5547.63,
1210,26,2019-11-30,23,2623XXRP,10789.52,10317.52,13073.44,9685.5,
1211,26,2019-12-16,24,2624XXRP,2303.75,2149,2681.99,2267.75,
1212,26,2019-07-02,25,2625XXRP,4212.0,4155.25,5318.75,4259.5,
1213,26,2019-05-05,26,2626XXRP,3686.12,3564.23,2984.86,3266.93,
1214,26,2019-02-28,27,2627XXRP,952.0,986.5,1128.0,983.5,
1215,26,2019-03-31,28,2628XXRP,415.33,420.3,353.45,252.82,
1216,26,2019-07-20,29,2629XXRP,3029.06,3785.96,4333.52,2950.18,
1217,26,2019-07-31,30,2630XXRP,2384.82,2437.12,2411.38,2963.75,
1218,26,2019-02-24,31,2631XXRP,1888.0,1523.67,1919.0,1321.0,
1219,26,2019-01-27,32,2632XXRP,4376.48,5860.59,8725.38,2559.86,
1220,26,2019-06-13,33,2633XXRP,2398.79,2948.58,2900.5,2274.13,
1221,26,2019-05-04,34,2634XXRP,5503.94,6825,9242.94,7459.0,
1222,26,2019-10-29,35,2635XXRP,1869.0,1514,1493.0,1727.0,
1223,26,2019-01-25,36,2636XXRP,426.0,381,937.0,715.0,
1224,26,2019-08-25,38,2638XXRP,116562.22,93034.52,104809.75,93423.17,
1225,26,2019-08-28,40,2640XXRP,39952.95,38027.19,38743.39,35015.57,
1226,26,2019-03-20,41,2641XXRP,574.96,710,1253.32,414.97,
1227,26,2019-10-02,42,2642XXRP,2296.17,1842.43,2431.67,2079.75,
1228,26,2019-06-07,44,2644XXRP,3638.81,4131.64,3669.21,3230.53,
1229,26,2019-09-12,45,2645XXRP,11.47,,11.47,4.0,
1230,26,2019-08-12,46,2646XXRP,8395.57,8266.44,10312.94,7840.27,
1231,26,2019-11-07,47,2647XXRP,0.0,,91.0,,
1232,26,2019-08-08,48,2648XXRP,0.0,,,,
1233,26,2019-12-17,49,2649XXRP,4501.47,3982.85,3841.53,2905.63,
1234,26,2019-04-04,50,2650XXRP,0.0,,,,
1235,26,2019-11-19,37,2687XXRP,12032.27,13760.25,9689.38,8754.5,
1236,26,2019-08-02,43,2693XXRP,26162.18,23673.9,19323.93,17724.96,
1237,27,2019-02-26,1,271XXRP,32313.79,50566.61,42607.96,17493.55,
1238,27,2019-09-05,2,272XXRP,77641.29,69199.01,84157.39,59255.75,
1239,27,2019-12-26,3,273XXRP,18338.29,14536.84,16602.75,11977.81,
1240,27,2019-01-03,4,274XXRP,43921.8,37156.14,45305.02,33704.33,
1241,27,2019-05-22,5,275XXRP,30363.63,32478.88,41389.72,24321.2,
1242,27,2019-06-15,6,276XXRP,6045.13,8598.4,7866.78,5419.87,
1243,27,2019-10-02,7,277XXRP,25820.69,27156.8,28899.69,18397.02,
1244,27,2019-08-29,8,278XXRP,50534.0,41377.06,47485.47,35606.66,
1245,27,2019-08-10,9,279XXRP,14662.66,15070.79,18209.01,12244.95,
1246,27,2019-07-19,10,2710XXRP,33769.73,31546.39,33476.23,31348.37,
1247,27,2019-10-26,11,2711XXRP,20766.42,18498.48,20279.98,14645.53,
1248,27,2019-01-04,12,2712XXRP,3550.89,3747.37,3982.16,3603.87,
1249,27,2019-01-31,13,2713XXRP,56147.92,47420.38,58362.98,43105.88,
1250,27,2019-10-11,14,2714XXRP,27790.8,26473.59,33640.22,25211.12,
1251,27,2019-12-28,16,2716XXRP,4946.92,8250.14,7403.93,9520.12,
1252,27,2019-02-23,17,2717XXRP,18825.23,20899.77,23982.66,16450.26,
1253,27,2019-04-29,18,2718XXRP,7061.0,14685.9,10754.28,451.36,
1254,27,2019-02-27,19,2719XXRP,140.0,86.85,221.97,118.32,
1255,27,2019-01-17,20,2720XXRP,10665.18,9410.01,12637.42,8552.82,
1256,27,2019-01-11,21,2721XXRP,7288.75,7403.51,8148.71,5748.23,
1257,27,2019-01-07,22,2722XXRP,18710.72,16771.05,22222.56,14421.73,
1258,27,2019-02-14,23,2723XXRP,29901.43,30776.71,37357.92,24477.95,
1259,27,2019-08-25,24,2724XXRP,9081.66,10107.19,10976.97,7732.01,
1260,27,2019-07-20,25,2725XXRP,9181.75,11006.74,11366.8,9879.0,
1261,27,2019-06-07,26,2726XXRP,12464.1,12272.85,13528.04,8984.08,
1262,27,2019-07-17,27,2727XXRP,2573.5,2711.5,3013.0,1989.0,
1263,27,2019-07-20,28,2728XXRP,1176.13,919.07,1421.74,840.63,
1264,27,2019-09-02,29,2729XXRP,6935.21,8057.46,9061.15,4350.33,
1265,27,2019-04-28,30,2730XXRP,5721.0,4683.8,6794.62,4214.2,
1266,27,2019-08-15,31,2731XXRP,3173.38,3430,3511.38,2433.3,
1267,27,2019-10-23,32,2732XXRP,6746.83,7987.35,12065.17,6307.24,
1268,27,2019-04-10,33,2733XXRP,10478.37,9486.42,10011.62,7771.97,
1269,27,2019-06-21,34,2734XXRP,20171.0,19125.82,23274.5,16449.5,
1270,27,2019-06-25,35,2735XXRP,2836.0,2594,2404.0,2041.0,
1271,27,2019-10-12,36,2736XXRP,1182.5,939,733.0,179.0,
1272,27,2019-01-23,37,2737XXRP,3153.69,2727.14,2948.21,2321.9,
1273,27,2019-11-19,38,2738XXRP,48683.49,36882.71,38491.41,27032.31,
1274,27,2019-01-24,39,2739XXRP,0.0,,,,
1275,27,2019-08-05,40,2740XXRP,74950.03,65229.16,75779.2,53465.27,
1276,27,2019-12-20,41,2741XXRP,823.0,1029.24,912.0,762.0,
1277,27,2019-03-11,42,2742XXRP,8585.95,7367.43,9022.15,7050.39,
1278,27,2019-10-11,44,2744XXRP,5919.68,4684.16,5420.11,4189.74,
1279,27,2019-02-07,45,2745XXRP,0.0,,,10.47,
1280,27,2019-12-28,46,2746XXRP,33890.25,30978.04,36708.48,26072.44,
1281,27,2019-11-15,47,2747XXRP,0.0,35,,-20.0,
1282,27,2019-09-17,49,2749XXRP,11567.2,11936.16,13650.8,9831.21,
1283,27,2019-07-17,50,2750XXRP,2701.0,2952,3843.0,2345.0,
1284,27,2019-05-26,43,2793XXRP,64944.45,54786.3,57878.52,45464.63,
1285,27,2019-10-28,48,2798XXRP,13579.67,14342.86,13759.06,9821.68,
1286,28,2019-12-21,1,281XXRP,23176.07,40543.21,30763.19,21378.38,
1287,28,2019-10-14,2,282XXRP,68292.15,65788.06,64245.39,67526.12,
1288,28,2019-07-13,3,283XXRP,13879.91,13429.83,12037.13,13848.69,
1289,28,2019-03-06,4,284XXRP,33057.95,30796.45,29294.25,32786.94,
1290,28,2019-12-09,5,285XXRP,40428.55,37130.1,40420.61,29808.99,
1291,28,2019-08-18,6,286XXRP,6287.7,6956.07,7747.04,8301.41,
1292,28,2019-02-03,7,287XXRP,26116.12,24481.68,30023.92,28079.56,
1293,28,2019-06-19,8,288XXRP,40408.92,36389.44,37586.81,36921.99,
1294,28,2019-08-15,9,289XXRP,16054.71,16811.51,19011.45,27476.33,
1295,28,2019-06-13,10,2810XXRP,22128.55,23795.39,24813.57,31648.58,
1296,28,2019-02-17,11,2811XXRP,17063.08,15210.2,14904.26,18018.31,
1297,28,2019-12-13,12,2812XXRP,4199.37,3898.3,5298.56,5562.58,
1298,28,2019-07-10,13,2813XXRP,48989.99,43883.47,43411.77,42046.84,
1299,28,2019-06-23,14,2814XXRP,26303.86,26411.29,24932.07,25607.54,
1300,28,2019-05-04,16,2816XXRP,4495.94,5139.84,9495.67,10635.19,
1301,28,2019-05-29,17,2817XXRP,15424.98,14879.7,15122.33,14688.64,
1302,28,2019-07-18,18,2818XXRP,4473.0,21438,19159.17,910.33,
1303,28,2019-03-11,19,2819XXRP,2547.83,2545.57,2962.23,3202.18,
1304,28,2019-04-01,20,2820XXRP,10789.16,8981.57,8911.01,7909.66,
1305,28,2019-09-23,21,2821XXRP,7313.97,6456.52,6784.53,7635.93,
1306,28,2019-06-24,22,2822XXRP,19443.36,18199.84,16717.41,17613.53,
1307,28,2019-06-23,23,2823XXRP,34467.26,36778.18,36850.09,36616.2,
1308,28,2019-05-19,24,2824XXRP,10204.96,11564.67,8947.73,8979.31,
1309,28,2019-06-17,25,2825XXRP,17179.75,17171.25,17118.5,17792.69,
1310,28,2019-08-08,26,2826XXRP,15392.58,15714.73,13645.63,12769.26,
1311,28,2019-10-04,27,2827XXRP,1788.0,1679.5,1588.25,1808.25,
1312,28,2019-01-16,28,2828XXRP,786.91,696.18,702.57,742.51,
1313,28,2019-10-22,29,2829XXRP,7473.91,8673.97,7323.22,5841.34,
1314,28,2019-09-26,30,2830XXRP,6254.44,6366.13,5974.88,5441.5,
1315,28,2019-11-24,31,2831XXRP,3093.21,3432.76,2403.0,3376.57,
1316,28,2019-10-03,32,2832XXRP,13194.17,20038.59,21880.42,11301.21,
1317,28,2019-08-23,33,2833XXRP,10327.77,9828.43,9184.8,7157.1,
1318,28,2019-11-15,34,2834XXRP,27606.78,28149.3,26205.07,23957.42,
1319,28,2019-05-16,35,2835XXRP,3227.0,4328,4112.0,3251.0,
1320,28,2019-10-05,36,2836XXRP,632.0,1500,1198.5,923.0,
1321,28,2019-11-15,37,2837XXRP,2808.3,2799.31,2740.63,2598.17,
1322,28,2019-02-17,38,2838XXRP,55748.69,46075.46,47036.39,50616.9,
1323,28,2019-03-15,40,2840XXRP,57314.56,52399.82,52268.94,57638.04,
1324,28,2019-03-13,41,2841XXRP,644.32,483.83,768.49,4437.34,
1325,28,2019-10-11,42,2842XXRP,6218.09,5514.82,6648.64,7065.87,
1326,28,2019-05-25,43,2843XXRP,0.0,,,,
1327,28,2019-03-05,44,2844XXRP,4673.85,4745.32,4550.53,4342.59,
1328,28,2019-09-28,45,2845XXRP,0.5,2.5,,,
1329,28,2019-01-17,46,2846XXRP,21283.84,21144.81,21180.28,20071.72,
1330,28,2019-06-13,47,2847XXRP,0.0,,100.0,,
1331,28,2019-02-12,49,2849XXRP,18116.37,21242.93,23681.11,18643.25,
1332,28,2019-07-18,48,2898XXRP,13768.1,19100.04,13032.92,12417.63,
1333,29,2019-11-15,1,291XXRP,14715.68,25741.59,18411.25,11489.09,
1334,29,2019-10-06,2,292XXRP,23816.58,21863.19,23054.17,21133.87,
1335,29,2019-05-19,3,293XXRP,7669.53,6270.87,5090.55,5646.02,
1336,29,2019-03-23,4,294XXRP,13267.94,11865.78,12170.12,11877.14,
1337,29,2019-11-05,5,295XXRP,15552.08,14961.18,18375.73,13840.26,
1338,29,2019-06-30,6,296XXRP,3200.22,4952.06,3600.32,3685.78,
1339,29,2019-03-25,7,297XXRP,10820.05,12022.66,12239.81,9457.51,
1340,29,2019-07-24,8,298XXRP,20055.64,20220.44,19388.16,19721.43,
1341,29,2019-04-30,9,299XXRP,4419.73,6626.56,5772.91,7218.09,
1342,29,2019-03-30,10,2910XXRP,7550.67,8608.86,8764.93,10057.52,
1343,29,2019-07-20,11,2911XXRP,6964.21,6392.19,6802.11,6394.41,
1344,29,2019-05-19,12,2912XXRP,2293.66,1741.04,2454.18,2433.49,
1345,29,2019-09-24,13,2913XXRP,16488.73,15216.46,16818.5,15834.12,
1346,29,2019-06-21,14,2914XXRP,10724.7,10747.47,11739.63,10082.98,
1347,29,2019-02-08,16,2916XXRP,1182.65,2889.56,1749.32,1362.32,
1348,29,2019-08-09,17,2917XXRP,10178.7,10818.34,10952.17,8795.66,
1349,29,2019-04-27,18,2918XXRP,1964.75,6533.85,7008.66,1069.52,
1350,29,2019-04-02,19,2919XXRP,0.0,,16.0,,
1351,29,2019-08-22,20,2920XXRP,5173.68,4276.52,4545.95,3779.2,
1352,29,2019-04-07,21,2921XXRP,3680.21,3884.38,4111.78,3481.04,
1353,29,2019-03-25,22,2922XXRP,8094.59,8493.22,9316.19,7848.89,
1354,29,2019-02-03,23,2923XXRP,16052.46,15295.08,16400.81,15006.65,
1355,29,2019-03-25,24,2924XXRP,3374.69,3827.45,3026.94,3399.71,
1356,29,2019-07-23,25,2925XXRP,4279.42,5255.25,5319.5,5782.5,
1357,29,2019-12-12,26,2926XXRP,2619.38,3123.19,3491.94,4356.5,
1358,29,2019-04-26,27,2927XXRP,1758.03,1807.96,1630.0,1413.0,
1359,29,2019-09-11,28,2928XXRP,768.62,777.18,690.45,632.67,
1360,29,2019-07-28,29,2929XXRP,4724.83,4524.3,5209.66,3963.71,
1361,29,2019-10-21,30,2930XXRP,3778.5,3165.88,3717.5,3364.5,
1362,29,2019-03-23,31,2931XXRP,1432.0,1608,1439.84,2168.46,
1363,29,2019-04-03,32,2932XXRP,4179.51,5162.04,7742.35,3559.04,
1364,29,2019-06-27,33,2933XXRP,3627.71,3025.27,3309.4,3333.39,
1365,29,2019-12-17,34,2934XXRP,10418.5,9481.5,12009.19,11164.0,
1366,29,2019-11-20,35,2935XXRP,2131.0,1702.04,2126.0,1527.0,
1367,29,2019-05-13,36,2936XXRP,153.0,659,567.0,592.5,
1368,29,2019-05-28,38,2938XXRP,40349.81,37345.73,39656.74,39613.82,
1369,29,2019-12-18,40,2940XXRP,30094.42,26961.14,27779.85,26065.39,
1370,29,2019-01-01,41,2941XXRP,512.93,327,384.0,423.0,
1371,29,2019-05-13,42,2942XXRP,3071.34,2267.4,2740.28,3222.96,
1372,29,2019-11-17,43,2943XXRP,0.0,,,,
1373,29,2019-03-03,44,2944XXRP,2159.51,2132.22,2203.01,2089.6,
1374,29,2019-07-29,45,2945XXRP,0.0,,,,
1375,29,2019-08-08,46,2946XXRP,11641.81,11931.96,11224.18,10510.18,
1376,29,2019-06-27,47,2947XXRP,0.0,,298.0,27.0,
1377,29,2019-04-19,48,2948XXRP,0.0,,,,
1378,29,2019-09-10,49,2949XXRP,0.0,,,,
1379,29,2019-09-25,37,2987XXRP,8979.39,8162.53,8447.13,9487.64,
1380,30,2019-06-21,1,301XXRP,10158.77,14346.05,12321.18,10099.28,
1381,30,2019-11-03,2,302XXRP,12745.86,12656.61,13227.79,14844.11,
1382,30,2019-09-30,3,303XXRP,1052.98,983.75,864.82,916.93,
1383,30,2019-03-20,4,304XXRP,14058.94,14635.18,13963.17,14173.97,
1384,30,2019-06-19,5,305XXRP,318.0,290,307.5,180.0,
1385,30,2019-05-23,6,306XXRP,4.64,26.16,96.53,9.88,
1386,30,2019-10-10,7,307XXRP,434.84,333.32,390.12,492.92,
1387,30,2019-05-23,8,308XXRP,13333.96,13331.79,12495.44,13877.51,
1388,30,2019-01-06,9,309XXRP,28.13,2.34,41.26,53.89,
1389,30,2019-09-09,10,3010XXRP,178.33,172.9,205.17,166.21,
1390,30,2019-07-14,11,3011XXRP,1255.03,1009.76,656.03,790.88,
1391,30,2019-02-28,12,3012XXRP,76.89,59.35,67.3,36.7,
1392,30,2019-03-28,13,3013XXRP,12059.2,12375.6,13319.25,13416.17,
1393,30,2019-11-06,14,3014XXRP,1134.75,1310.84,953.83,1138.6,
1394,30,2019-12-22,16,3016XXRP,974.31,1434.73,1288.46,1288.44,
1395,30,2019-12-21,17,3017XXRP,198.01,239.85,267.4,247.18,
1396,30,2019-06-30,18,3018XXRP,611.2,1775.3,693.16,27.68,
1397,30,2019-04-17,19,3019XXRP,0.0,,,,
1398,30,2019-08-19,20,3020XXRP,0.0,,,,
1399,30,2019-09-14,21,3021XXRP,2248.19,2152.03,2281.97,2028.64,
1400,30,2019-07-08,22,3022XXRP,0.0,,,,
1401,30,2019-11-11,23,3023XXRP,0.0,,,,
1402,30,2019-03-28,24,3024XXRP,0.0,,,4.75,
1403,30,2019-02-23,25,3025XXRP,30.25,36.5,39.0,52.5,
1404,30,2019-08-08,26,3026XXRP,0.0,,,,
1405,30,2019-12-27,27,3027XXRP,0.0,,,,
1406,30,2019-07-13,28,3028XXRP,131.5,168.25,224.0,160.0,
1407,30,2019-11-15,29,3029XXRP,0.0,,,,
1408,30,2019-12-30,31,3031XXRP,74.96,157,,75.0,
